Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\obj\x64\Debug\net8.0-windows10.0.19041.0\win-x64\MainWindow.g.i.cs,83,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,1050,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,var timer = new DispatcherTimer             {                 Interval = TimeSpan.FromMilliseconds(200)             };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,1043,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,fadeOut.Duration = TimeSpan.FromMilliseconds(200);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,1021,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,_quickSwitchHideTimer = new DispatcherTimer             {                 Interval = TimeSpan.FromMilliseconds(1500) // 1.5 seconds display time             };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,1008,16,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,fadeIn.Duration = TimeSpan.FromMilliseconds(200);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,998,16,P:Windows.Foundation.Point.Y,,,,,_panelQuickSwitchPopup.VerticalOffset = point.Y + (targetHost.ActualHeight / 2) - (_panelQuickSwitchIndicator?.ActualHeight ?? 0) / 2;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,997,16,P:Windows.Foundation.Point.X,,,,,_panelQuickSwitchPopup.HorizontalOffset = point.X + (targetHost.ActualWidth / 2) - (_panelQuickSwitchIndicator?.ActualWidth ?? 0) / 2;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,995,16,T:Windows.Foundation.Point,,,,,"var point = transform.TransformPoint(new Windows.Foundation.Point(0, 0));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,995,16,T:Windows.Foundation.Point,,,,,"var point = transform.TransformPoint(new Windows.Foundation.Point(0, 0));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,567,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"var targetFadeIn = new Microsoft.UI.Xaml.Media.Animation.DoubleAnimation             {                 From = 0,                 To = 1,                 Duration = TimeSpan.FromMilliseconds(200),                 BeginTime = TimeSpan.FromMilliseconds(200)             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,567,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"var targetFadeIn = new Microsoft.UI.Xaml.Media.Animation.DoubleAnimation             {                 From = 0,                 To = 1,                 Duration = TimeSpan.FromMilliseconds(200),                 BeginTime = TimeSpan.FromMilliseconds(200)             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,558,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"var sourceFadeOut = new Microsoft.UI.Xaml.Media.Animation.DoubleAnimation             {                 To = 0,                 Duration = TimeSpan.FromMilliseconds(200)             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,433,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"_previewHideTimer = new System.Threading.Timer(_ =>             {                 this.DispatcherQueue.TryEnqueue(() =>                 {                     _panelPreviewPopup?.Hide();                 });             }, null, TimeSpan.FromMilliseconds(300), System.Threading.Timeout.InfiniteTimeSpan);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,348,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var color = status switch             {                 EngineStatus.Ready => Color.FromArgb(255, 0, 255, 127), // Green                 EngineStatus.Busy => Color.FromArgb(255, 0, 120, 212), // Blue                 EngineStatus.Starting => Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,317,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 NetworkStatus.Connected => Windows.UI.Color.FromArgb(255, 0, 255, 127), // Green                 NetworkStatus.Reconnecting => Windows.UI.Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Windows.UI.Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,317,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 NetworkStatus.Connected => Windows.UI.Color.FromArgb(255, 0, 255, 127), // Green                 NetworkStatus.Reconnecting => Windows.UI.Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Windows.UI.Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,317,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var color = status switch             {                 NetworkStatus.Connected => Windows.UI.Color.FromArgb(255, 0, 255, 127), // Green                 NetworkStatus.Reconnecting => Windows.UI.Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Windows.UI.Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,317,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 NetworkStatus.Connected => Windows.UI.Color.FromArgb(255, 0, 255, 127), // Green                 NetworkStatus.Reconnecting => Windows.UI.Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Windows.UI.Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,317,12,T:Windows.UI.Color,,,,,"var color = status switch             {                 NetworkStatus.Connected => Windows.UI.Color.FromArgb(255, 0, 255, 127), // Green                 NetworkStatus.Reconnecting => Windows.UI.Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Windows.UI.Color.FromArgb(255, 255, 0, 0) // Red             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\MainWindow.xaml.cs,317,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var color = status switch             {                 NetworkStatus.Connected => Windows.UI.Color.FromArgb(255, 0, 255, 127), // Green                 NetworkStatus.Reconnecting => Windows.UI.Color.FromArgb(255, 255, 255, 0), // Yellow                 _ => Windows.UI.Color.FromArgb(255, 255, 0, 0) // Red             };"
